transaction_id,customer_id,amount_inr,merchant,city,hour,is_odd_hour,is_foreign_city,is_high_risk_merchant,device_type,is_new_device_for_customer,is_fraud
TXN100584,CUST1085,2586.89,Zomato,Jaipur,14,0,0,0,iPhone,0,0
TXN100585,CUST1193,4297.43,Electricity Board,Kolkata,0,1,0,0,iPhone,0,0
TXN100586,CUST1214,1407.2,Uber,Delhi,3,1,0,0,iPhone,0,0
TXN100587,CUST1019,2825.14,PayU Recharge,Bangalore,16,0,0,0,Android Phone,0,0
TXN100588,CUST1066,460.08,Ola,Jaipur,0,1,0,0,Tablet,0,0
TXN100589,CUST1220,1958.71,Zomato,Mumbai,1,1,0,0,Tablet,0,0
TXN100590,CUST1246,5197.61,Cash Withdrawal ATM,Jaipur,11,0,0,0,Tablet,0,0
TXN100591,CUST1294,3098.82,Flipkart,Kolkata,8,0,0,0,Android Phone,0,0
TXN100592,CUST1145,2816.72,Local Kirana Store,Bangalore,13,0,0,0,iPhone,0,0
TXN100593,CUST1003,1841.94,Zomato,Gurgaon,16,0,0,0,iPhone,0,0
TXN100594,CUST1161,4638.55,BigBasket,Bangalore,4,1,0,0,Tablet,0,0
TXN100595,CUST1133,1072.96,Ola,Chennai,18,0,0,0,Desktop Browser,0,0
TXN100596,CUST1203,2606.89,Swiggy,Hyderabad,17,0,0,0,iPhone,0,0
TXN100597,CUST1189,1820.15,Cash Withdrawal ATM,Chennai,8,0,0,0,Android Phone,0,0
TXN100598,CUST1203,3075.86,PayU Recharge,Hyderabad,21,0,0,0,iPhone,0,0
TXN100599,CUST1082,2227.73,Electricity Board,Bangalore,12,0,0,0,Tablet,0,0
TXN100600,CUST1026,1751.77,Swiggy,Pune,20,0,0,0,Tablet,0,0
TXN100601,CUST1241,1157.61,Myntra,Mumbai,2,1,0,0,iPhone,0,0
TXN100602,CUST1040,6855.18,Uber,Bangalore,12,0,0,0,Android Phone,0,0
TXN100603,CUST1266,4804.11,Swiggy,Hyderabad,19,0,0,0,Tablet,0,0
TXN100604,CUST1253,1472.11,BigBasket,Gurgaon,21,0,0,0,Android Phone,0,0
TXN100605,CUST1099,66429.83,Foreign Exchange Kiosk,Lagos,16,0,1,1,iPhone,1,1
TXN100606,CUST1122,4346.76,Cash Withdrawal ATM,Mumbai,5,0,0,0,Tablet,0,0
TXN100607,CUST1204,1763.38,Amazon,Jaipur,12,0,0,0,iPhone,0,0
TXN100608,CUST1035,3970.68,Uber,Pune,9,0,0,0,Tablet,0,0
TXN100609,CUST1178,5350.37,Zomato,Mumbai,8,0,0,0,Tablet,0,0
TXN100610,CUST1232,1640.33,Electricity Board,Kolkata,0,1,0,0,Desktop Browser,0,0
TXN100611,CUST1054,1128.67,Cash Withdrawal ATM,Chennai,9,0,0,0,iPhone,0,0
TXN100612,CUST1262,3915.09,BigBasket,Hyderabad,17,0,0,0,Android Phone,0,0
TXN100613,CUST1226,1759.33,Myntra,Gurgaon,15,0,0,0,Tablet,0,0
TXN100614,CUST1234,1971.76,Flipkart,Delhi,18,0,0,0,Android Phone,0,0
TXN100615,CUST1132,1073.85,Cash Withdrawal ATM,Bangalore,7,0,0,0,Android Phone,0,0
TXN100616,CUST1161,2053.17,BigBasket,Bangalore,16,0,0,0,Tablet,0,0
TXN100617,CUST1127,4658.11,Flipkart,Pune,21,0,0,0,Desktop Browser,0,0
TXN100618,CUST1283,607.91,Uber,Bangalore,10,0,0,0,Desktop Browser,0,0
TXN100619,CUST1137,4716.21,PayU Recharge,Gurgaon,21,0,0,0,Desktop Browser,0,0
TXN100620,CUST1102,383.56,Zomato,Chennai,8,0,0,0,Desktop Browser,0,0
TXN100621,CUST1182,2294.28,Ola,Chennai,3,1,0,0,Tablet,0,0
TXN100622,CUST1252,6368.0,Myntra,Delhi,17,0,0,0,Tablet,0,0
TXN100623,CUST1161,3120.62,Swiggy,Bangalore,18,0,0,0,Tablet,0,0
TXN100624,CUST1261,785.23,Cash Withdrawal ATM,Hyderabad,18,0,0,0,iPhone,0,0
TXN100625,CUST1216,3057.87,Ola,Jaipur,1,1,0,0,Android Phone,0,0
TXN100626,CUST1089,2546.11,Local Kirana Store,Jaipur,22,0,0,0,iPhone,0,0
TXN100627,CUST1004,47401.76,Unknown Merchant Ltd,Delhi,12,0,0,1,Desktop Browser,1,1
TXN100628,CUST1132,868.38,Uber,Bangalore,7,0,0,0,Android Phone,0,0
TXN100629,CUST1175,2532.1,Cash Withdrawal ATM,Delhi,13,0,0,0,Tablet,0,0
TXN100630,CUST1190,1574.62,Swiggy,Chennai,8,0,0,0,Desktop Browser,0,0
TXN100631,CUST1294,1884.84,Zomato,Kolkata,3,1,0,0,Android Phone,0,0
TXN100632,CUST1284,2823.68,Local Kirana Store,Kolkata,6,0,0,0,Tablet,0,0
TXN100633,CUST1076,1721.31,Ola,Mumbai,5,0,0,0,Android Phone,0,0
TXN100634,CUST1264,1619.1,Uber,Gurgaon,15,0,0,0,iPhone,0,0
TXN100635,CUST1024,3467.15,BigBasket,Gurgaon,5,0,0,0,Desktop Browser,0,0
TXN100636,CUST1243,417.33,Myntra,Jaipur,14,0,0,0,Android Phone,0,0
TXN100637,CUST1184,2162.51,Flipkart,Jaipur,8,0,0,0,iPhone,0,0
TXN100638,CUST1179,3994.05,Ola,Jaipur,19,0,0,0,iPhone,0,0
TXN100639,CUST1275,3821.82,Electricity Board,Hyderabad,9,0,0,0,Android Phone,0,0
TXN100640,CUST1249,5233.11,PayU Recharge,Pune,2,1,0,0,Tablet,0,0
TXN100641,CUST1074,5639.4,Uber,Delhi,10,0,0,0,Desktop Browser,0,0
TXN100642,CUST1207,1042.72,Myntra,Jaipur,2,1,0,0,Android Phone,0,0
TXN100643,CUST1162,480.75,BigBasket,Jaipur,8,0,0,0,Tablet,0,0
TXN100644,CUST1227,4002.04,PayU Recharge,Gurgaon,11,0,0,0,Desktop Browser,0,0
TXN100645,CUST1211,4675.36,Ola,Hyderabad,0,1,0,0,Android Phone,0,0
TXN100646,CUST1128,1910.73,IRCTC,Delhi,23,0,0,0,Desktop Browser,0,0
TXN100647,CUST1052,1109.87,Cash Withdrawal ATM,Gurgaon,15,0,0,0,Android Phone,0,0
TXN100648,CUST1203,2756.12,Flipkart,Hyderabad,3,1,0,0,iPhone,0,0
TXN100649,CUST1199,3694.36,Swiggy,Chennai,23,0,0,0,Desktop Browser,0,0
TXN100650,CUST1067,1817.46,Myntra,Gurgaon,0,1,0,0,Desktop Browser,0,0
TXN100651,CUST1243,386.21,PayU Recharge,Jaipur,17,0,0,0,Android Phone,0,0
TXN100652,CUST1069,3604.11,PayU Recharge,Bangalore,17,0,0,0,iPhone,0,0
TXN100653,CUST1288,1209.63,Myntra,Jaipur,20,0,0,0,Android Phone,0,0
TXN100654,CUST1246,3218.55,IRCTC,Jaipur,2,1,0,0,Tablet,0,0
TXN100655,CUST1133,1269.34,Swiggy,Chennai,0,1,0,0,Desktop Browser,0,0
TXN100656,CUST1176,4904.78,Cash Withdrawal ATM,Kolkata,0,1,0,0,iPhone,0,0
TXN100657,CUST1244,1797.56,Zomato,Chennai,13,0,0,0,Android Phone,0,0
TXN100658,CUST1003,2232.47,IRCTC,Gurgaon,13,0,0,0,iPhone,0,0
TXN100659,CUST1127,4684.03,Zomato,Pune,20,0,0,0,Android Phone,0,0
TXN100660,CUST1134,2579.66,Uber,Pune,7,0,0,0,Desktop Browser,0,0
TXN100661,CUST1139,2830.8,Zomato,Mumbai,17,0,0,0,iPhone,0,0
TXN100662,CUST1035,2852.65,PayU Recharge,Pune,3,1,0,0,Tablet,0,0
TXN100663,CUST1139,1912.41,Amazon,Mumbai,6,0,0,0,iPhone,0,0
TXN100664,CUST1273,5892.38,Foreign Exchange Kiosk,Kolkata,1,1,0,1,Desktop Browser,1,1
TXN100665,CUST1119,1924.61,BigBasket,Gurgaon,15,0,0,0,Tablet,0,0
TXN100666,CUST1255,1915.85,Flipkart,Pune,22,0,0,0,iPhone,0,0
TXN100667,CUST1074,38504.42,Foreign Exchange Kiosk,Delhi,12,0,0,1,Desktop Browser,0,1
TXN100668,CUST1195,851.18,PayU Recharge,Delhi,22,0,0,0,Android Phone,0,0
TXN100669,CUST1126,4082.74,Flipkart,Kolkata,6,0,0,0,iPhone,0,0
TXN100670,CUST1266,3925.93,BigBasket,Hyderabad,15,0,0,0,Tablet,0,0
TXN100671,CUST1165,4141.21,Electricity Board,Kolkata,1,1,0,0,Android Phone,0,0
TXN100672,CUST1062,3951.94,Amazon,Gurgaon,9,0,0,0,Tablet,0,0
TXN100673,CUST1111,1670.46,Swiggy,Gurgaon,20,0,0,0,Desktop Browser,0,0
TXN100674,CUST1141,1753.79,Uber,Gurgaon,7,0,0,0,iPhone,0,0
TXN100675,CUST1243,294.74,Swiggy,Jaipur,11,0,0,0,Android Phone,0,0
TXN100676,CUST1255,5295.16,Cash Withdrawal ATM,Pune,10,0,0,0,iPhone,0,0
TXN100677,CUST1030,4029.14,Crypto Exchange XYZ,Mumbai,4,1,0,1,iPhone,0,1
TXN100678,CUST1162,355.87,PayU Recharge,Jaipur,20,0,0,0,Tablet,0,0
TXN100679,CUST1098,9776.66,Foreign Exchange Kiosk,Lagos,11,0,1,1,Tablet,1,1
TXN100680,CUST1224,322.13,Swiggy,Pune,22,0,0,0,Android Phone,0,0
TXN100681,CUST1278,5243.62,Uber,Mumbai,14,0,0,0,Android Phone,0,0
TXN100682,CUST1283,673.14,BigBasket,Bangalore,4,1,0,0,Desktop Browser,0,0
TXN100683,CUST1277,3300.81,Swiggy,Mumbai,20,0,0,0,Tablet,0,0
TXN100684,CUST1009,814.13,Flipkart,Kolkata,19,0,0,0,Tablet,0,0
TXN100685,CUST1275,4620.65,Electricity Board,Hyderabad,16,0,0,0,Android Phone,0,0
TXN100686,CUST1078,4062.44,Flipkart,Gurgaon,13,0,0,0,iPhone,0,0
TXN100687,CUST1267,5846.96,Zomato,Bangalore,4,1,0,0,Desktop Browser,0,0
TXN100688,CUST1054,890.57,IRCTC,Chennai,1,1,0,0,iPhone,0,0
TXN100689,CUST1250,2289.69,Zomato,Hyderabad,18,0,0,0,Tablet,0,0
TXN100690,CUST1036,28294.45,Crypto Exchange XYZ,Kolkata,6,0,0,1,iPhone,1,1
TXN100691,CUST1239,5257.42,IRCTC,Kolkata,11,0,0,0,iPhone,0,0
TXN100692,CUST1188,3040.76,Local Kirana Store,Kolkata,19,0,0,0,Android Phone,0,0
TXN100693,CUST1036,892.69,Local Kirana Store,Kolkata,6,0,0,0,Tablet,0,0
TXN100694,CUST1118,1326.94,Uber,Jaipur,6,0,0,0,Desktop Browser,0,0
TXN100695,CUST1091,891.92,Ola,Jaipur,13,0,0,0,Desktop Browser,0,0
TXN100696,CUST1295,3957.68,Flipkart,Delhi,22,0,0,0,Desktop Browser,0,0
TXN100697,CUST1085,1986.58,Swiggy,Jaipur,12,0,0,0,iPhone,0,0
TXN100698,CUST1273,698.59,Myntra,Kolkata,11,0,0,0,iPhone,0,0
TXN100699,CUST1190,2839.11,Uber,Chennai,13,0,0,0,Desktop Browser,0,0
TXN100700,CUST1123,2793.63,Local Kirana Store,Mumbai,12,0,0,0,Tablet,0,0
TXN100701,CUST1130,2005.28,Amazon,Chennai,14,0,0,0,iPhone,0,0
TXN100702,CUST1145,3277.93,BigBasket,Bangalore,4,1,0,0,iPhone,0,0
TXN100703,CUST1113,3286.34,Local Kirana Store,Mumbai,0,1,0,0,Desktop Browser,0,0
TXN100704,CUST1141,1702.55,Swiggy,Gurgaon,17,0,0,0,iPhone,0,0
TXN100705,CUST1048,28923.69,Unknown Merchant Ltd,Gurgaon,2,1,0,1,Tablet,1,1
TXN100706,CUST1119,2056.94,Zomato,Gurgaon,2,1,0,0,Desktop Browser,0,0
TXN100707,CUST1039,1434.98,Local Kirana Store,Gurgaon,15,0,0,0,Android Phone,0,0
TXN100708,CUST1295,3416.88,Local Kirana Store,Delhi,19,0,0,0,Tablet,0,0
TXN100709,CUST1295,5425.48,Myntra,Delhi,1,1,0,0,Tablet,0,0
TXN100710,CUST1222,1034.1,Local Kirana Store,Jaipur,3,1,0,0,Android Phone,0,0
TXN100711,CUST1005,2926.19,Amazon,Jaipur,12,0,0,0,iPhone,0,0
TXN100712,CUST1163,1062.42,Swiggy,Delhi,10,0,0,0,Android Phone,0,0
TXN100713,CUST1025,3768.35,Electricity Board,Hyderabad,14,0,0,0,Android Phone,0,0
TXN100714,CUST1046,1498.92,Flipkart,Bangalore,12,0,0,0,Desktop Browser,0,0
TXN100715,CUST1243,381.28,IRCTC,Jaipur,17,0,0,0,Android Phone,0,0
TXN100716,CUST1256,2502.03,Electricity Board,Gurgaon,4,1,0,0,iPhone,0,0
TXN100717,CUST1101,1320.09,Local Kirana Store,Kolkata,18,0,0,0,Tablet,0,0
TXN100718,CUST1268,2714.86,Ola,Jaipur,8,0,0,0,Android Phone,0,0
TXN100719,CUST1294,2118.18,Zomato,Kolkata,13,0,0,0,Android Phone,0,0
TXN100720,CUST1164,1358.53,Myntra,Hyderabad,0,1,0,0,iPhone,0,0
TXN100721,CUST1226,3120.11,Zomato,Gurgaon,1,1,0,0,Tablet,0,0
TXN100722,CUST1191,5891.73,Zomato,Pune,2,1,0,0,iPhone,0,0
TXN100723,CUST1075,1255.63,Cash Withdrawal ATM,Jaipur,9,0,0,0,Tablet,0,0
TXN100724,CUST1056,3457.84,Electricity Board,Bangalore,0,1,0,0,Tablet,0,0
TXN100725,CUST1108,1066.58,Local Kirana Store,Bangalore,8,0,0,0,Desktop Browser,0,0
TXN100726,CUST1072,2147.6,Ola,Pune,0,1,0,0,Android Phone,0,0
TXN100727,CUST1269,17107.23,Crypto Exchange XYZ,Dubai,1,1,1,1,Desktop Browser,1,1
TXN100728,CUST1238,2875.4,Ola,Hyderabad,2,1,0,0,Tablet,0,0
TXN100729,CUST1184,5754.95,IRCTC,Jaipur,9,0,0,0,iPhone,0,0
TXN100730,CUST1118,1610.24,PayU Recharge,Jaipur,22,0,0,0,Desktop Browser,0,0
TXN100731,CUST1272,3153.42,Local Kirana Store,Pune,16,0,0,0,Tablet,0,0
TXN100732,CUST1011,56706.57,Unknown Merchant Ltd,Hyderabad,2,1,0,1,Desktop Browser,1,1
TXN100733,CUST1009,795.91,Electricity Board,Kolkata,11,0,0,0,Android Phone,0,0
TXN100734,CUST1141,1059.28,Amazon,Gurgaon,8,0,0,0,iPhone,0,0
TXN100735,CUST1284,3034.66,Ola,Kolkata,4,1,0,0,iPhone,0,0
TXN100736,CUST1070,4368.58,Ola,Pune,16,0,0,0,Desktop Browser,0,0
TXN100737,CUST1116,754.39,Uber,Pune,4,1,0,0,iPhone,0,0
TXN100738,CUST1168,2948.95,Electricity Board,Delhi,6,0,0,0,Tablet,0,0
TXN100739,CUST1103,1457.39,Swiggy,Gurgaon,22,0,0,0,Android Phone,0,0
TXN100740,CUST1220,2725.62,Swiggy,Mumbai,4,1,0,0,Tablet,0,0
TXN100741,CUST1162,287.34,Swiggy,Jaipur,23,0,0,0,Tablet,0,0
TXN100742,CUST1015,685.26,Local Kirana Store,Pune,13,0,0,0,Desktop Browser,0,0
TXN100743,CUST1140,2742.41,Cash Withdrawal ATM,Jaipur,3,1,0,0,iPhone,0,0
TXN100744,CUST1136,2877.48,Ola,Mumbai,7,0,0,0,Android Phone,0,0
TXN100745,CUST1013,4940.46,Uber,Chennai,15,0,0,0,Desktop Browser,0,0
TXN100746,CUST1240,3146.05,PayU Recharge,Chennai,5,0,0,0,Android Phone,0,0
TXN100747,CUST1070,4965.84,Amazon,Pune,1,1,0,0,Tablet,0,0
TXN100748,CUST1138,2095.45,Cash Withdrawal ATM,Gurgaon,23,0,0,0,Android Phone,0,0
TXN100749,CUST1104,3942.1,Local Kirana Store,Jaipur,14,0,0,0,Tablet,0,0
TXN100750,CUST1166,2682.03,Amazon,Chennai,7,0,0,0,Android Phone,0,0
TXN100751,CUST1194,4394.93,Electricity Board,Gurgaon,19,0,0,0,Android Phone,0,0
TXN100752,CUST1268,1778.59,PayU Recharge,Jaipur,1,1,0,0,Android Phone,0,0
TXN100753,CUST1021,1790.33,Local Kirana Store,Jaipur,16,0,0,0,Android Phone,0,0
TXN100754,CUST1020,2282.02,PayU Recharge,Hyderabad,20,0,0,0,Android Phone,0,0
TXN100755,CUST1203,1642.89,BigBasket,Hyderabad,9,0,0,0,iPhone,0,0
TXN100756,CUST1027,6137.46,PayU Recharge,Jaipur,4,1,0,0,Tablet,0,0
TXN100757,CUST1046,2573.6,Local Kirana Store,Bangalore,5,0,0,0,Desktop Browser,0,0
TXN100758,CUST1279,229.39,PayU Recharge,Pune,10,0,0,0,Desktop Browser,0,0
TXN100759,CUST1103,1241.77,Local Kirana Store,Gurgaon,8,0,0,0,Android Phone,0,0
TXN100760,CUST1083,332.92,Ola,Mumbai,2,1,0,0,Tablet,0,0
TXN100761,CUST1185,3666.63,Electricity Board,Pune,12,0,0,0,iPhone,0,0
TXN100762,CUST1081,1445.76,Myntra,Chennai,1,1,0,0,Android Phone,0,0
TXN100763,CUST1289,3627.37,Swiggy,Chennai,4,1,0,0,iPhone,0,0
TXN100764,CUST1026,1962.08,BigBasket,Pune,23,0,0,0,Tablet,0,0
TXN100765,CUST1092,3376.66,BigBasket,Gurgaon,6,0,0,0,Tablet,0,0
TXN100766,CUST1006,330.79,Uber,Pune,15,0,0,0,Android Phone,0,0
TXN100767,CUST1252,4505.46,PayU Recharge,Delhi,21,0,0,0,Desktop Browser,0,0
TXN100768,CUST1040,4836.62,Uber,Bangalore,7,0,0,0,Android Phone,0,0
TXN100769,CUST1285,1362.63,Ola,Bangalore,1,1,0,0,Tablet,0,0
TXN100770,CUST1178,48198.8,Crypto Exchange XYZ,Mumbai,1,1,0,1,iPhone,1,1
TXN100771,CUST1055,3275.57,Ola,Pune,5,0,0,0,Android Phone,0,0
TXN100772,CUST1293,2824.73,Amazon,Pune,14,0,0,0,Android Phone,0,0
TXN100773,CUST1047,1700.75,Flipkart,Kolkata,11,0,0,0,Android Phone,0,0
TXN100774,CUST1218,1672.03,Local Kirana Store,Hyderabad,9,0,0,0,iPhone,0,0
TXN100775,CUST1140,4789.3,Uber,Jaipur,16,0,0,0,iPhone,0,0
TXN100776,CUST1029,1982.42,PayU Recharge,Gurgaon,20,0,0,0,iPhone,0,0
TXN100777,CUST1147,2511.18,Uber,Gurgaon,10,0,0,0,iPhone,0,0
TXN100778,CUST1181,4298.06,Ola,Kolkata,18,0,0,0,Android Phone,0,0
TXN100779,CUST1254,5175.17,Zomato,Bangalore,19,0,0,0,Tablet,0,0
TXN100780,CUST1000,1363.14,Zomato,Pune,20,0,0,0,iPhone,0,0
TXN100781,CUST1212,2962.11,Zomato,Delhi,11,0,0,0,Desktop Browser,0,0
TXN100782,CUST1005,4691.15,BigBasket,Jaipur,9,0,0,0,iPhone,0,0
TXN100783,CUST1153,841.94,Myntra,Kolkata,0,1,0,0,Desktop Browser,0,0
TXN100784,CUST1202,1159.38,Myntra,Jaipur,0,1,0,0,Android Phone,0,0
TXN100785,CUST1173,1231.25,Swiggy,Hyderabad,15,0,0,0,Tablet,0,0
TXN100786,CUST1246,3327.08,Cash Withdrawal ATM,Jaipur,17,0,0,0,Tablet,0,0
TXN100787,CUST1211,4055.3,Ola,Hyderabad,16,0,0,0,Android Phone,0,0
TXN100788,CUST1161,4775.17,Cash Withdrawal ATM,Bangalore,6,0,0,0,Desktop Browser,0,0
TXN100789,CUST1181,2238.89,IRCTC,Kolkata,8,0,0,0,Android Phone,0,0
TXN100790,CUST1273,589.08,Flipkart,Kolkata,19,0,0,0,iPhone,0,0
TXN100791,CUST1157,2802.08,Flipkart,Kolkata,22,0,0,0,Android Phone,0,0
TXN100792,CUST1254,6212.01,Zomato,Bangalore,14,0,0,0,Tablet,0,0
TXN100793,CUST1268,1568.66,Zomato,Jaipur,11,0,0,0,Android Phone,0,0
TXN100794,CUST1047,1935.11,Zomato,Kolkata,15,0,0,0,Android Phone,0,0
TXN100795,CUST1174,1965.6,Swiggy,Mumbai,16,0,0,0,Desktop Browser,0,0
TXN100796,CUST1050,3328.77,Zomato,Mumbai,16,0,0,0,iPhone,0,0
TXN100797,CUST1018,1203.31,Amazon,Gurgaon,16,0,0,0,iPhone,0,0
TXN100798,CUST1044,781.76,Ola,Hyderabad,1,1,0,0,Tablet,0,0
TXN100799,CUST1159,36995.78,Foreign Exchange Kiosk,Lagos,9,0,1,1,Android Phone,1,1
TXN100800,CUST1141,737.48,Swiggy,Gurgaon,14,0,0,0,iPhone,0,0
TXN100801,CUST1080,2830.24,Zomato,Jaipur,19,0,0,0,Android Phone,0,0
TXN100802,CUST1277,5419.51,Cash Withdrawal ATM,Mumbai,8,0,0,0,Tablet,0,0
TXN100803,CUST1145,4551.02,Myntra,Bangalore,2,1,0,0,iPhone,0,0
TXN100804,CUST1276,2979.19,Amazon,Mumbai,0,1,0,0,iPhone,0,0
TXN100805,CUST1054,529.61,Uber,Chennai,13,0,0,0,Android Phone,0,0
TXN100806,CUST1228,991.37,Cash Withdrawal ATM,Gurgaon,10,0,0,0,iPhone,0,0
TXN100807,CUST1273,541.45,Cash Withdrawal ATM,Kolkata,14,0,0,0,Android Phone,0,0
TXN100808,CUST1239,5116.79,PayU Recharge,Kolkata,21,0,0,0,iPhone,0,0
TXN100809,CUST1240,4947.76,BigBasket,Chennai,4,1,0,0,Android Phone,0,0
TXN100810,CUST1186,3201.33,Myntra,Mumbai,21,0,0,0,iPhone,0,0
TXN100811,CUST1232,2069.0,PayU Recharge,Kolkata,15,0,0,0,Desktop Browser,0,0
TXN100812,CUST1087,2377.2,Flipkart,Bangalore,19,0,0,0,Tablet,0,0
TXN100813,CUST1207,1305.4,Flipkart,Jaipur,3,1,0,0,Android Phone,0,0
TXN100814,CUST1154,2503.77,Zomato,Kolkata,18,0,0,0,Android Phone,0,0
TXN100815,CUST1280,2188.38,Local Kirana Store,Delhi,12,0,0,0,Android Phone,0,0
TXN100816,CUST1220,1601.87,Local Kirana Store,Mumbai,18,0,0,0,Tablet,0,0
TXN100817,CUST1120,304.77,Uber,Kolkata,2,1,0,0,iPhone,0,0
TXN100818,CUST1249,4957.86,PayU Recharge,Pune,14,0,0,0,Desktop Browser,0,0
TXN100819,CUST1090,697.01,Uber,Pune,2,1,0,0,Tablet,0,0
TXN100820,CUST1194,2421.19,Swiggy,Gurgaon,21,0,0,0,Android Phone,0,0
TXN100821,CUST1297,1457.07,Swiggy,Gurgaon,0,1,0,0,Android Phone,0,0
TXN100822,CUST1231,3825.58,Zomato,Mumbai,19,0,0,0,Desktop Browser,0,0
TXN100823,CUST1162,595.77,IRCTC,Jaipur,21,0,0,0,Tablet,0,0
TXN100824,CUST1176,5126.67,IRCTC,Kolkata,0,1,0,0,iPhone,0,0
TXN100825,CUST1065,1050.98,Amazon,Jaipur,11,0,0,0,Tablet,0,0
TXN100826,CUST1000,3002.91,Amazon,Pune,11,0,0,0,iPhone,0,0
TXN100827,CUST1120,174.26,IRCTC,Kolkata,12,0,0,0,Android Phone,0,0
TXN100828,CUST1207,832.33,Swiggy,Jaipur,6,0,0,0,Android Phone,0,0
TXN100829,CUST1096,2150.92,BigBasket,Bangalore,11,0,0,0,Tablet,0,0
TXN100830,CUST1064,526.14,PayU Recharge,Gurgaon,20,0,0,0,Android Phone,0,0
TXN100831,CUST1223,4443.32,IRCTC,Kolkata,2,1,0,0,Desktop Browser,0,0
TXN100832,CUST1233,3504.72,Swiggy,Hyderabad,19,0,0,0,Tablet,0,0
TXN100833,CUST1232,2078.4,Swiggy,Kolkata,14,0,0,0,Desktop Browser,0,0
TXN100834,CUST1217,5514.49,Local Kirana Store,Gurgaon,15,0,0,0,Tablet,0,0
TXN100835,CUST1256,3416.73,Amazon,Gurgaon,17,0,0,0,iPhone,0,0
TXN100836,CUST1290,3869.2,Local Kirana Store,Pune,3,1,0,0,Android Phone,0,0
TXN100837,CUST1040,6851.58,Cash Withdrawal ATM,Bangalore,16,0,0,0,Android Phone,0,0
TXN100838,CUST1143,4246.02,Zomato,Chennai,16,0,0,0,Desktop Browser,0,0
TXN100839,CUST1241,1796.24,Electricity Board,Mumbai,21,0,0,0,iPhone,0,0
TXN100840,CUST1296,3945.53,PayU Recharge,Gurgaon,10,0,0,0,Tablet,0,0
TXN100841,CUST1232,2020.58,Myntra,Kolkata,18,0,0,0,Desktop Browser,0,0
TXN100842,CUST1150,2298.45,BigBasket,Bangalore,22,0,0,0,Android Phone,0,0
TXN100843,CUST1288,999.6,Amazon,Jaipur,15,0,0,0,Android Phone,0,0
TXN100844,CUST1149,4553.53,Swiggy,Chennai,0,1,0,0,Tablet,0,0
TXN100845,CUST1258,487.69,BigBasket,Bangalore,8,0,0,0,Tablet,0,0
TXN100846,CUST1140,4420.81,Uber,Jaipur,23,0,0,0,iPhone,0,0
TXN100847,CUST1077,2726.65,Zomato,Mumbai,5,0,0,0,Desktop Browser,0,0
TXN100848,CUST1248,5670.64,Swiggy,Hyderabad,1,1,0,0,Tablet,0,0
TXN100849,CUST1078,4364.61,Ola,Gurgaon,13,0,0,0,iPhone,0,0
TXN100850,CUST1225,4837.46,Myntra,Pune,6,0,0,0,iPhone,0,0
TXN100851,CUST1027,3080.98,IRCTC,Jaipur,3,1,0,0,Desktop Browser,0,0
TXN100852,CUST1243,439.9,Local Kirana Store,Jaipur,17,0,0,0,Android Phone,0,0
TXN100853,CUST1199,3661.35,BigBasket,Chennai,16,0,0,0,Desktop Browser,0,0
TXN100854,CUST1229,1141.4,Flipkart,Bangalore,16,0,0,0,Tablet,0,0
TXN100855,CUST1272,4215.84,BigBasket,Pune,13,0,0,0,Tablet,0,0
TXN100856,CUST1171,1671.49,IRCTC,Delhi,3,1,0,0,Desktop Browser,0,0
TXN100857,CUST1236,2820.74,Cash Withdrawal ATM,Delhi,7,0,0,0,Tablet,0,0
TXN100858,CUST1099,3797.16,Amazon,Bangalore,22,0,0,0,iPhone,0,0
TXN100859,CUST1004,4918.19,Ola,Delhi,13,0,0,0,Tablet,0,0
TXN100860,CUST1228,984.17,Amazon,Gurgaon,9,0,0,0,iPhone,0,0
TXN100861,CUST1047,37262.94,Unknown Merchant Ltd,Lagos,21,0,1,1,Desktop Browser,1,1
TXN100862,CUST1061,1266.25,Ola,Chennai,4,1,0,0,iPhone,0,0
TXN100863,CUST1289,1813.3,BigBasket,Chennai,3,1,0,0,iPhone,0,0
TXN100864,CUST1239,6015.16,BigBasket,Kolkata,20,0,0,0,iPhone,0,0
TXN100865,CUST1218,1744.28,Flipkart,Hyderabad,10,0,0,0,Desktop Browser,0,0
TXN100866,CUST1141,1786.17,BigBasket,Gurgaon,12,0,0,0,iPhone,0,0
TXN100867,CUST1135,404.99,IRCTC,Delhi,15,0,0,0,Desktop Browser,0,0
TXN100868,CUST1091,1868.81,Zomato,Jaipur,4,1,0,0,Android Phone,0,0
TXN100869,CUST1054,417.19,Flipkart,Chennai,8,0,0,0,Android Phone,0,0
TXN100870,CUST1292,6821.96,Swiggy,Kolkata,14,0,0,0,Tablet,0,0
TXN100871,CUST1000,1437.45,Myntra,Pune,12,0,0,0,iPhone,0,0
TXN100872,CUST1200,2068.54,IRCTC,Pune,22,0,0,0,Desktop Browser,0,0
TXN100873,CUST1206,1942.37,IRCTC,Bangalore,2,1,0,0,Desktop Browser,0,0
TXN100874,CUST1246,4708.43,IRCTC,Jaipur,11,0,0,0,Tablet,0,0
TXN100875,CUST1028,4309.47,Myntra,Kolkata,20,0,0,0,iPhone,0,0
TXN100876,CUST1041,2954.51,Electricity Board,Chennai,9,0,0,0,Tablet,0,0
TXN100877,CUST1020,3955.98,Flipkart,Hyderabad,6,0,0,0,Android Phone,0,0
