transaction_id,device_id,device_type,ip_address,is_new_device_for_customer
TXN100807,DEV-NOZ7QMJC,Android Phone,248.97.209.141,0
TXN100808,DEV-VK1PBCD6,iPhone,198.165.11.95,0
TXN100809,DEV-YR2P6XCW,Android Phone,185.39.254.91,0
TXN100810,DEV-O37U9SSB,iPhone,43.38.32.12,0
TXN100811,DEV-DXJN7DE0,Desktop Browser,251.199.188.106,0
TXN100812,DEV-C3JR7T3S,Tablet,51.69.14.252,0
TXN100813,DEV-61B7PXJB,Android Phone,25.243.242.151,0
TXN100814,DEV-985LTKMC,Android Phone,145.24.250.143,0
TXN100815,DEV-C96MJ9N6,Android Phone,161.120.110.150,0
TXN100816,DEV-1ID9VVN5,Tablet,215.180.247.111,0
TXN100817,DEV-2PMB6XGK,iPhone,86.186.97.91,0
TXN100818,DEV-VYAR63X5,Desktop Browser,144.183.84.179,0
TXN100819,DEV-ABCE2EH3,Tablet,142.59.26.116,0
TXN100820,DEV-QFDTN0PL,Android Phone,63.42.160.124,0
TXN100821,DEV-EPO772NR,Android Phone,202.90.242.144,0
TXN100822,DEV-HK0ONSAS,Desktop Browser,150.136.3.78,0
TXN100823,DEV-EHAPM4YQ,Tablet,153.65.128.8,0
TXN100824,DEV-TWKKV4LQ,iPhone,221.162.134.51,0
TXN100825,DEV-1P8OTXOU,Tablet,56.19.43.110,0
TXN100826,DEV-ZADVJFUY,iPhone,184.209.171.254,0
TXN100827,DEV-U97RWJVI,Android Phone,67.232.203.23,0
TXN100828,DEV-61B7PXJB,Android Phone,25.243.242.151,0
TXN100829,DEV-SWP0YKKS,Tablet,99.151.159.184,0
TXN100830,DEV-9N81DJDI,Android Phone,117.98.192.87,0
TXN100831,DEV-ZXGGMQJ9,Desktop Browser,124.35.98.40,0
TXN100832,DEV-HWU6YHVW,Tablet,85.80.49.8,0
TXN100833,DEV-DXJN7DE0,Desktop Browser,251.199.188.106,0
TXN100834,DEV-RJBAQC6C,Tablet,135.75.53.106,0
TXN100835,DEV-GDILK1QY,iPhone,147.173.40.83,0
TXN100836,DEV-9194B70L,Android Phone,243.104.147.180,0
TXN100837,DEV-502UPVSF,Android Phone,79.253.81.124,0
TXN100838,DEV-31IQFG7T,Desktop Browser,100.79.196.237,0
TXN100839,DEV-AE0JXYO6,iPhone,187.42.93.25,0
TXN100840,DEV-VKAP6ZPX,Tablet,1.65.194.105,0
TXN100841,DEV-DXJN7DE0,Desktop Browser,251.199.188.106,0
TXN100842,DEV-0FCYBR3O,Android Phone,148.230.12.169,0
TXN100843,DEV-EB900YEH,Android Phone,148.1.167.54,0
TXN100844,DEV-G6G04JGS,Tablet,152.101.51.36,0
TXN100845,DEV-34PGGCBI,Tablet,195.135.234.128,0
TXN100846,DEV-ZSUV41AM,iPhone,217.132.135.143,0
TXN100847,DEV-C53K9OM1,Desktop Browser,222.224.11.48,0
TXN100848,DEV-JPO4DILG,Tablet,161.97.243.68,0
TXN100849,DEV-403CNFU2,iPhone,241.31.108.125,0
TXN100850,DEV-60CJBMUV,iPhone,176.47.18.120,0
TXN100851,DEV-ZF4LUR02,Desktop Browser,175.135.1.103,0
TXN100852,DEV-1MKDWVM7,Android Phone,178.239.173.109,0
TXN100853,DEV-NYC7H81J,Desktop Browser,92.14.210.111,0
TXN100854,DEV-PUOLXPOU,Tablet,237.80.227.241,0
TXN100855,DEV-7K98XVI6,Tablet,210.30.78.199,0
TXN100856,DEV-VG688U59,Desktop Browser,18.46.35.160,0
TXN100857,DEV-QZTIO4M7,Tablet,227.107.118.188,0
TXN100858,DEV-81AYUAM7,iPhone,110.12.130.157,0
TXN100859,DEV-0XKIAIPR,Tablet,183.120.96.226,0
TXN100860,DEV-1KHW8GAK,iPhone,48.212.199.175,0
TXN100861,DEV-LAILHHVN,Desktop Browser,145.110.158.48,1
TXN100862,DEV-9M13OTES,iPhone,69.137.103.137,0
TXN100863,DEV-PZGSVANR,iPhone,201.91.58.34,0
TXN100864,DEV-VK1PBCD6,iPhone,198.165.11.95,0
TXN100865,DEV-OSPRLZKC,Desktop Browser,54.237.188.157,0
TXN100866,DEV-YJROFH6A,iPhone,166.125.99.57,0
TXN100867,DEV-ZBC5F9E0,Desktop Browser,198.86.177.82,0
TXN100868,DEV-Y4W8TR98,Android Phone,190.160.239.105,0
TXN100869,DEV-NBOR7AAU,Android Phone,19.140.100.184,0
TXN100870,DEV-2NQ52NLO,Tablet,28.139.167.116,0
TXN100871,DEV-RL1EH8HY,iPhone,37.244.42.236,0
TXN100872,DEV-ZJ9MJ9XX,Desktop Browser,142.9.34.224,0
TXN100873,DEV-CK3TB94C,Desktop Browser,50.80.237.130,0
TXN100874,DEV-AIAW4OTU,Tablet,48.218.133.149,0
TXN100875,DEV-1TRPUYD6,iPhone,106.222.12.53,0
TXN100876,DEV-HZMJBG3K,Tablet,254.46.129.42,0
TXN100877,DEV-0T4UOXZ3,Android Phone,133.47.138.225,0
TXN100878,DEV-G49MN230,Android Phone,207.239.55.184,0
TXN100879,DEV-F5C1GXSK,Tablet,59.147.213.185,0
TXN100880,DEV-6ZUGFLDT,Android Phone,200.33.139.90,0
TXN100881,DEV-F5C1GXSK,Tablet,59.147.213.185,0
TXN100882,DEV-XDF6YV2V,Tablet,144.232.130.39,0
TXN100883,DEV-HK94W6WU,Desktop Browser,157.101.90.237,1
TXN100884,DEV-M5CV35XU,Android Phone,139.75.58.60,0
TXN100885,DEV-FJ4B121Y,Android Phone,22.83.43.194,0
TXN100886,DEV-MQFXEN9N,Desktop Browser,114.170.52.220,0
TXN100887,DEV-3LKMGS6R,iPhone,157.236.87.241,0
TXN100888,DEV-2GT30GCH,iPhone,225.216.166.2,0
TXN100889,DEV-UQ0RZTWO,Android Phone,117.123.180.16,0
TXN100890,DEV-ZCM8JJ6A,Tablet,111.181.196.242,0
TXN100891,DEV-ZQXIWE6R,iPhone,138.84.43.242,0
TXN100892,DEV-HQTYLU58,iPhone,197.139.251.175,0
TXN100893,DEV-S3ZRB9OP,Desktop Browser,248.85.161.151,0
TXN100894,DEV-1MKDWVM7,Android Phone,178.239.173.109,0
TXN100895,DEV-Z6X4FMME,Tablet,27.217.245.189,0
TXN100896,DEV-IA41SASC,iPhone,43.13.121.40,0
TXN100897,DEV-O7V1IZ4J,Tablet,73.58.148.226,1
TXN100898,DEV-02H6FYEY,Desktop Browser,158.187.251.96,0
TXN100899,DEV-81AYUAM7,iPhone,110.12.130.157,0
TXN100900,DEV-IV67KAYP,Tablet,115.55.60.26,0
TXN100901,DEV-J13M7PC5,Tablet,10.191.110.115,0
TXN100902,DEV-11PMRG0Z,Tablet,65.179.206.70,0
TXN100903,DEV-JPO4DILG,Tablet,161.97.243.68,0
TXN100904,DEV-RB2JA2LP,Desktop Browser,126.194.114.88,0
TXN100905,DEV-XU7B6NBH,iPhone,4.37.163.9,0
TXN100906,DEV-V58B1V1C,Android Phone,136.106.187.42,0
TXN100907,DEV-W2R576VI,Desktop Browser,214.152.58.116,0
TXN100908,DEV-54UKIGDI,Android Phone,18.252.97.35,0
TXN100909,DEV-6KFKLDF4,iPhone,124.125.64.2,0
TXN100910,DEV-54UKIGDI,Android Phone,18.252.97.35,0
TXN100911,DEV-YSVKUEV3,Android Phone,183.211.234.68,0
TXN100912,DEV-1LOQSOT5,Android Phone,3.234.48.54,0
TXN100913,DEV-GGACSQNB,Android Phone,131.216.162.153,0
TXN100914,DEV-FBTWTW4I,iPhone,16.65.23.72,0
TXN100915,DEV-NG806W81,Android Phone,42.38.88.42,0
TXN100916,DEV-34PGGCBI,Tablet,195.135.234.128,0
TXN100917,DEV-7BNA2I7P,Android Phone,133.178.25.30,0
TXN100918,DEV-NJSLEU1S,Desktop Browser,93.205.193.251,0
TXN100919,DEV-IXFY1Z68,Android Phone,127.37.235.19,0
TXN100920,DEV-00HHEQXI,iPhone,9.31.186.234,0
TXN100921,DEV-00HHEQXI,iPhone,9.31.186.234,0
TXN100922,DEV-RK4MKZOM,iPhone,220.200.33.10,0
TXN100923,DEV-MFCYLTM9,Tablet,46.234.242.88,0
TXN100924,DEV-1TRPUYD6,iPhone,106.222.12.53,0
TXN100925,DEV-A8VC1J2T,Tablet,142.195.95.186,0
TXN100926,DEV-GK82P5YR,Tablet,35.196.81.157,0
TXN100927,DEV-NKRT0IGY,Tablet,120.226.119.84,0
TXN100928,DEV-GT9967ST,iPhone,82.205.59.98,0
TXN100929,DEV-TZ7PJSFP,iPhone,144.87.27.99,0
TXN100930,DEV-JPO4DILG,Tablet,161.97.243.68,0
TXN100931,DEV-G4IQ9ENZ,Android Phone,69.47.99.32,0
TXN100932,DEV-U3F0MEE0,Tablet,86.220.101.222,0
TXN100933,DEV-LI3IF9AI,iPhone,63.225.58.113,0
TXN100934,DEV-10BAF4JG,Tablet,52.231.165.15,0
TXN100935,DEV-0FCYBR3O,Android Phone,148.230.12.169,0
TXN100936,DEV-TK5LP9C5,iPhone,102.210.241.227,0
TXN100937,DEV-GUB5KB3P,Desktop Browser,14.61.116.53,0
TXN100938,DEV-8N10HLIN,iPhone,174.249.181.67,0
TXN100939,DEV-54UKIGDI,Android Phone,18.252.97.35,0
TXN100940,DEV-5S8T6AID,iPhone,143.179.129.133,0
TXN100941,DEV-4MGJ78JP,iPhone,210.137.226.93,0
TXN100942,DEV-403CNFU2,iPhone,241.31.108.125,0
TXN100943,DEV-ENAGQ39X,Desktop Browser,48.110.21.192,0
TXN100944,DEV-58XWBNWJ,Tablet,113.114.154.73,0
TXN100945,DEV-3FYE4HQG,Tablet,54.168.28.5,0
TXN100946,DEV-6KDD49IK,Tablet,139.83.26.103,0
TXN100947,DEV-GGACSQNB,Android Phone,131.216.162.153,0
TXN100948,DEV-ANA6U48G,Tablet,47.138.56.250,0
TXN100949,DEV-AZRVHPJ9,Tablet,144.156.215.145,0
TXN100950,DEV-UM921VF3,Tablet,237.66.215.112,0
TXN100951,DEV-ACK9D643,Desktop Browser,137.205.133.164,0
TXN100952,DEV-1KHW8GAK,iPhone,48.212.199.175,0
TXN100953,DEV-EHAPM4YQ,Tablet,153.65.128.8,0
TXN100954,DEV-10BAF4JG,Tablet,52.231.165.15,0
TXN100955,DEV-58XWBNWJ,Tablet,113.114.154.73,0
TXN100956,DEV-SKP30TX8,Desktop Browser,73.194.42.17,0
TXN100957,DEV-RJBAQC6C,Tablet,135.75.53.106,0
TXN100958,DEV-RG4XV349,Desktop Browser,13.195.59.24,0
TXN100959,DEV-V58B1V1C,Android Phone,136.106.187.42,0
TXN100960,DEV-J28CW9RT,Tablet,139.39.220.160,0
TXN100961,DEV-6DTYN4BP,iPhone,1.217.148.37,0
TXN100962,DEV-GK82P5YR,Tablet,35.196.81.157,0
TXN100963,DEV-WOC4191H,Desktop Browser,251.78.61.237,0
TXN100964,DEV-LI3IF9AI,iPhone,63.225.58.113,0
TXN100965,DEV-YJROFH6A,iPhone,166.125.99.57,0
TXN100966,DEV-AIAW4OTU,Tablet,48.218.133.149,0
TXN100967,DEV-9M13OTES,iPhone,69.137.103.137,0
TXN100968,DEV-LFT2NBFU,Desktop Browser,109.101.87.47,1
TXN100969,DEV-SKAZOCHB,iPhone,150.126.2.90,0
TXN100970,DEV-GNZ6D86Z,Android Phone,183.53.127.53,0
TXN100971,DEV-4MGJ78JP,iPhone,210.137.226.93,0
TXN100972,DEV-985LTKMC,Android Phone,145.24.250.143,0
TXN100973,DEV-B4IBHIF5,Desktop Browser,83.100.194.163,0
TXN100974,DEV-JPO4DILG,Tablet,161.97.243.68,0
TXN100975,DEV-ACK9D643,Desktop Browser,137.205.133.164,0
TXN100976,DEV-G4IQ9ENZ,Android Phone,69.47.99.32,0
TXN100977,DEV-C7501OEE,Android Phone,143.205.24.191,0
TXN100978,DEV-ENMZSO6A,iPhone,148.186.162.220,0
TXN100979,DEV-V1TWBDCA,Android Phone,85.219.24.81,0
TXN100980,DEV-UBWRP8GU,Android Phone,230.89.123.223,0
TXN100981,DEV-DKKG1R1C,Tablet,90.78.165.58,0
TXN100982,DEV-9H5IHJQC,Android Phone,172.231.110.201,1
TXN100983,DEV-VWY8UMNW,iPhone,84.12.220.87,0
TXN100984,DEV-HI78LZGM,Tablet,28.120.140.238,0
TXN100985,DEV-10B8VK9Q,Desktop Browser,86.5.105.151,0
TXN100986,DEV-GDILK1QY,iPhone,147.173.40.83,0
TXN100987,DEV-VKAP6ZPX,Tablet,1.65.194.105,0
TXN100988,DEV-C3JR7T3S,Tablet,51.69.14.252,0
TXN100989,DEV-34PGGCBI,Tablet,195.135.234.128,0
TXN100990,DEV-PJ269SYE,iPhone,170.50.146.218,0
TXN100991,DEV-EQE12QEY,Desktop Browser,202.22.92.202,0
TXN100992,DEV-Q2YOTOS8,Desktop Browser,202.156.148.184,0
TXN100993,DEV-8N10HLIN,iPhone,174.249.181.67,0
TXN100994,DEV-SKP30TX8,Desktop Browser,73.194.42.17,0
TXN100995,DEV-1MKDWVM7,Android Phone,178.239.173.109,0
TXN100996,DEV-ABBAJAQ0,iPhone,25.14.95.56,0
TXN100997,DEV-OT760RS6,Android Phone,4.214.42.164,0
TXN100998,DEV-U3F0MEE0,Tablet,86.220.101.222,0
TXN100999,DEV-BHB7ZHEZ,Tablet,92.218.239.33,0
TXN101000,DEV-EPO772NR,Android Phone,202.90.242.144,0
TXN101001,DEV-61B7PXJB,Android Phone,25.243.242.151,0
TXN101002,DEV-BHB7ZHEZ,Tablet,92.218.239.33,0
TXN101003,DEV-4NP00NQO,iPhone,198.98.152.209,0
TXN101004,DEV-A3KL0N4L,Android Phone,112.111.249.230,0
TXN101005,DEV-0TBKG8B3,Tablet,190.131.135.218,0
TXN101006,DEV-IV67KAYP,Tablet,115.55.60.26,0
TXN101007,DEV-Z8EEKC8U,Android Phone,24.117.184.42,1
TXN101008,DEV-HQTYLU58,iPhone,197.139.251.175,0
TXN101009,DEV-U3D3513L,Desktop Browser,252.237.193.31,0
TXN101010,DEV-NYC7H81J,Desktop Browser,92.14.210.111,0
TXN101011,DEV-6ZUGFLDT,Android Phone,200.33.139.90,0
TXN101012,DEV-ZJ9MJ9XX,Desktop Browser,142.9.34.224,0
TXN101013,DEV-56VU6Z5G,iPhone,209.210.114.8,0
TXN101014,DEV-82U6ZV3I,Tablet,228.5.81.131,0
TXN101015,DEV-QFDTN0PL,Android Phone,63.42.160.124,0
TXN101016,DEV-MASNPHFC,Tablet,44.202.104.54,0
TXN101017,DEV-U3F0MEE0,Tablet,86.220.101.222,0
TXN101018,DEV-B8JXKQ05,Android Phone,29.36.242.50,0
TXN101019,DEV-JM5GH2IJ,Android Phone,208.183.141.240,0
TXN101020,DEV-NG806W81,Android Phone,42.38.88.42,0
TXN101021,DEV-IV67KAYP,Tablet,115.55.60.26,0
TXN101022,DEV-O37U9SSB,iPhone,43.38.32.12,0
TXN101023,DEV-KFTLECSA,iPhone,186.239.83.95,0
TXN101024,DEV-NG806W81,Android Phone,42.38.88.42,0
TXN101025,DEV-VKAP6ZPX,Tablet,1.65.194.105,0
TXN101026,DEV-1MKDWVM7,Android Phone,178.239.173.109,0
TXN101027,DEV-WOC4191H,Desktop Browser,251.78.61.237,0
TXN101028,DEV-4P8RI4BN,Desktop Browser,117.211.121.140,0
TXN101029,DEV-CQPHLI5L,Tablet,202.72.143.88,0
TXN101030,DEV-VK1PBCD6,iPhone,198.165.11.95,0
TXN101031,DEV-R6LUU6IF,Android Phone,35.204.94.102,0
TXN101032,DEV-QZTIO4M7,Tablet,227.107.118.188,0
TXN101033,DEV-Z6X4FMME,Tablet,27.217.245.189,0
TXN101034,DEV-CLKA9LZ5,Android Phone,93.30.25.250,0
TXN101035,DEV-61B7PXJB,Android Phone,25.243.242.151,0
TXN101036,DEV-00HHEQXI,iPhone,9.31.186.234,0
TXN101037,DEV-Y9RMJR21,Android Phone,109.177.151.159,0
TXN101038,DEV-34UDC4FH,Android Phone,6.200.39.165,0
TXN101039,DEV-QT0D9TZH,iPhone,56.95.25.10,0
TXN101040,DEV-EQE12QEY,Desktop Browser,202.22.92.202,0
TXN101041,DEV-INZ4KHKB,Tablet,21.95.120.199,0
TXN101042,DEV-EPO772NR,Android Phone,202.90.242.144,0
TXN101043,DEV-D41J2PAT,Android Phone,59.250.118.213,0
TXN101044,DEV-NYC7H81J,Desktop Browser,92.14.210.111,0
TXN101045,DEV-PJ269SYE,iPhone,170.50.146.218,0
TXN101046,DEV-1TRPUYD6,iPhone,106.222.12.53,0
TXN101047,DEV-1MKDWVM7,Android Phone,178.239.173.109,0
TXN101048,DEV-ENMZSO6A,iPhone,148.186.162.220,0
TXN101049,DEV-ZSYJX20A,Android Phone,62.231.73.65,0
TXN101050,DEV-V6NYYCJ4,Tablet,92.191.208.123,0
TXN101051,DEV-BHB7ZHEZ,Tablet,92.218.239.33,0
TXN101052,DEV-HMIE8989,iPhone,228.94.171.15,0
TXN101053,DEV-VI1YX9DY,Android Phone,121.77.97.222,0
TXN101054,DEV-HZMJBG3K,Tablet,254.46.129.42,0
TXN101055,DEV-UWXU2HHL,Android Phone,18.4.189.202,0
TXN101056,DEV-UP3FTJ6A,Android Phone,42.220.10.68,0
TXN101057,DEV-8N10HLIN,iPhone,174.249.181.67,0
TXN101058,DEV-SKP30TX8,Desktop Browser,73.194.42.17,0
TXN101059,DEV-WLKOBQ6M,Desktop Browser,91.250.248.64,0
TXN101060,DEV-LEU6ZU1T,Tablet,159.179.20.51,0
TXN101061,DEV-Y7ZXDFLD,Android Phone,253.11.158.1,0
TXN101062,DEV-LOZESJNC,Tablet,2.13.7.153,0
TXN101063,DEV-2NQ52NLO,Tablet,28.139.167.116,0
TXN101064,DEV-39BD2EEV,Android Phone,63.177.97.86,0
TXN101065,DEV-NR4GLGPJ,Android Phone,48.67.103.52,0
TXN101066,DEV-C3JR7T3S,Tablet,51.69.14.252,0
TXN101067,DEV-DXJN7DE0,Desktop Browser,251.199.188.106,0
TXN101068,DEV-CLKA9LZ5,Android Phone,93.30.25.250,0
TXN101069,DEV-6P43AR6J,Desktop Browser,169.139.94.245,0
TXN101070,DEV-9XFQ1ENN,iPhone,197.6.151.177,0
TXN101071,DEV-BGMY4IQZ,Android Phone,26.43.36.34,0
TXN101072,DEV-258E7428,iPhone,170.216.139.111,0
TXN101073,DEV-A8VC1J2T,Tablet,142.195.95.186,0
TXN101074,DEV-VWJMV06D,Android Phone,45.45.37.232,1
TXN101075,DEV-W7V1QSA1,iPhone,111.108.141.52,0
TXN101076,DEV-724HK1QD,Android Phone,204.178.33.231,0
TXN101077,DEV-BLGU0TBQ,Tablet,54.62.106.155,0
TXN101078,DEV-EHAPM4YQ,Tablet,153.65.128.8,0
TXN101079,DEV-1P8OTXOU,Tablet,56.19.43.110,0
TXN101080,DEV-XU3K8JB7,Tablet,175.222.71.202,0
TXN101081,DEV-WYPEEK03,iPhone,95.145.249.122,0
TXN101082,DEV-KA51E04P,Android Phone,80.246.200.65,0
TXN101083,DEV-SWP0YKKS,Tablet,99.151.159.184,0
TXN101084,DEV-VK1PBCD6,iPhone,198.165.11.95,0
TXN101085,DEV-KUPCJ8MO,iPhone,233.238.225.36,0
TXN101086,DEV-0TLXOUN9,Desktop Browser,38.209.173.193,0
TXN101087,DEV-EGYYJ5N8,iPhone,190.189.1.178,0
TXN101088,DEV-TRJ67DXL,Android Phone,6.208.33.207,0
TXN101089,DEV-IA41SASC,iPhone,43.13.121.40,0
TXN101090,DEV-BHB7ZHEZ,Tablet,92.218.239.33,0
TXN101091,DEV-7V55KCRX,iPhone,42.177.68.184,0
TXN101092,DEV-W7V1QSA1,iPhone,111.108.141.52,0
TXN101093,DEV-1JD3VURR,Android Phone,39.45.212.196,0
TXN101094,DEV-QT0D9TZH,iPhone,56.95.25.10,0
TXN101095,DEV-Y4W8TR98,Android Phone,190.160.239.105,0
TXN101096,DEV-0WF1HWJH,Android Phone,78.4.245.35,0
TXN101097,DEV-403CNFU2,iPhone,241.31.108.125,0
TXN101098,DEV-NJSLEU1S,Desktop Browser,93.205.193.251,0
TXN101099,DEV-G4PDFCOP,iPhone,69.183.134.183,0
TXN101100,DEV-2MJEQA2O,Android Phone,91.93.243.80,0
TXN101101,DEV-4EBO2J3A,Desktop Browser,59.220.144.244,0
TXN101102,DEV-Q2YOTOS8,Desktop Browser,202.156.148.184,0
TXN101103,DEV-UERJQENB,Android Phone,221.187.253.154,0
TXN101104,DEV-WOC4191H,Desktop Browser,251.78.61.237,0
TXN101105,DEV-GNZ6D86Z,Android Phone,183.53.127.53,0
TXN101106,DEV-00HHEQXI,iPhone,9.31.186.234,0
TXN101107,DEV-5GYRW6OW,iPhone,41.243.225.154,1
TXN101108,DEV-0P4775B5,Desktop Browser,100.102.227.156,0
TXN101109,DEV-J0UFO2HO,Tablet,63.223.190.34,0
TXN101110,DEV-6SV5ITMT,Desktop Browser,67.86.141.35,0
TXN101111,DEV-R6LUU6IF,Android Phone,35.204.94.102,0
TXN101112,DEV-Y7ZXDFLD,Android Phone,253.11.158.1,0
TXN101113,DEV-U3D3513L,Desktop Browser,252.237.193.31,0
TXN101114,DEV-OT760RS6,Android Phone,4.214.42.164,0
TXN101115,DEV-U5JSLHGM,Tablet,243.185.100.185,0
TXN101116,DEV-KIEW6OR6,Tablet,95.109.229.202,0
TXN101117,DEV-00HHEQXI,iPhone,9.31.186.234,0
TXN101118,DEV-SKP30TX8,Desktop Browser,73.194.42.17,0
TXN101119,DEV-8J4ZXD82,Android Phone,199.91.46.117,0
TXN101120,DEV-EM0TPI70,iPhone,10.76.147.50,0
TXN101121,DEV-S3OFAWWJ,Desktop Browser,131.100.41.214,0
TXN101122,DEV-K3FUQVU5,Tablet,89.34.153.66,0
TXN101123,DEV-S3OFAWWJ,Desktop Browser,131.100.41.214,0
TXN101124,DEV-4OJ7G4EB,Android Phone,154.95.216.77,0
TXN101125,DEV-6MAT2C28,Android Phone,66.85.183.163,0
TXN101126,DEV-3LKMGS6R,iPhone,157.236.87.241,0
TXN101127,DEV-VK1PBCD6,iPhone,198.165.11.95,0
TXN101128,DEV-SKAZOCHB,iPhone,150.126.2.90,0
TXN101129,DEV-D7772IY1,Tablet,231.38.230.29,0
TXN101130,DEV-X5ZJ2O4Q,Tablet,230.234.239.192,0
TXN101131,DEV-N1TCJFCZ,Desktop Browser,186.44.134.147,0
TXN101132,DEV-KC781HFL,Tablet,60.112.63.119,1
TXN101133,DEV-KUPCJ8MO,iPhone,233.238.225.36,0
TXN101134,DEV-LRZQ8BXY,Tablet,64.72.253.156,0
TXN101135,DEV-9VFRUK94,iPhone,20.158.28.227,0
TXN101136,DEV-4IOAR4G5,Tablet,116.55.117.160,0
TXN101137,DEV-8BNMJSXT,Android Phone,50.53.186.28,1
TXN101138,DEV-8FR8RUI3,Desktop Browser,112.47.54.189,0
TXN101139,DEV-4NP00NQO,iPhone,198.98.152.209,0
TXN101140,DEV-VI1YX9DY,Android Phone,121.77.97.222,0
TXN101141,DEV-4EBO2J3A,Desktop Browser,59.220.144.244,0
TXN101142,DEV-WLRKXJTM,Desktop Browser,161.113.29.251,0
TXN101143,DEV-TK5LP9C5,iPhone,102.210.241.227,0
TXN101144,DEV-WYPEEK03,iPhone,95.145.249.122,0
TXN101145,DEV-WYPEEK03,iPhone,95.145.249.122,0
TXN101146,DEV-VGKY5CGA,iPhone,250.51.68.37,0
TXN101147,DEV-NV2MK48J,Android Phone,36.215.208.65,0
TXN101148,DEV-WLKOBQ6M,Desktop Browser,91.250.248.64,0
TXN101149,DEV-E8IFXDNM,Tablet,228.168.224.111,0
TXN101150,DEV-ANA6U48G,Tablet,47.138.56.250,0
TXN101151,DEV-TI2LSWBB,iPhone,123.193.58.1,0
TXN101152,DEV-T292MI56,iPhone,105.12.55.60,0
TXN101153,DEV-5TT9KA1D,Desktop Browser,68.143.138.15,1
TXN101154,DEV-34PGGCBI,Tablet,195.135.234.128,0
TXN101155,DEV-LE4A2G76,Tablet,114.164.135.123,1
TXN101156,DEV-BD4XDD8I,Tablet,209.101.184.191,0
TXN101157,DEV-NOZ7QMJC,Android Phone,248.97.209.141,0
TXN101158,DEV-NG806W81,Android Phone,42.38.88.42,0
TXN101159,DEV-J0AEOORB,Android Phone,234.254.132.96,0
TXN101160,DEV-DKKG1R1C,Tablet,90.78.165.58,0
TXN101161,DEV-1MKDWVM7,Android Phone,178.239.173.109,0
TXN101162,DEV-GK82P5YR,Tablet,35.196.81.157,0
TXN101163,DEV-60CJBMUV,iPhone,176.47.18.120,0
TXN101164,DEV-RG4XV349,Desktop Browser,13.195.59.24,0
TXN101165,DEV-4HA0MVF4,Android Phone,205.137.93.139,0
TXN101166,DEV-8FR8RUI3,Desktop Browser,112.47.54.189,0
TXN101167,DEV-9M13OTES,iPhone,69.137.103.137,0
TXN101168,DEV-IXFY1Z68,Android Phone,127.37.235.19,0
TXN101169,DEV-UBWRP8GU,Android Phone,230.89.123.223,0
TXN101170,DEV-10GDMIPC,Tablet,119.252.107.220,0
TXN101171,DEV-9OF9SVCA,Android Phone,23.77.19.55,0
TXN101172,DEV-7BTI1RIM,Tablet,222.193.137.13,0
TXN101173,DEV-27YCIF8R,Tablet,11.92.16.235,0
TXN101174,DEV-RB2JA2LP,Desktop Browser,126.194.114.88,0
TXN101175,DEV-OT760RS6,Android Phone,4.214.42.164,0
TXN101176,DEV-S3ZRB9OP,Desktop Browser,248.85.161.151,0
TXN101177,DEV-U88WLXWC,iPhone,52.236.191.238,0
TXN101178,DEV-MFCYLTM9,Tablet,46.234.242.88,0
TXN101179,DEV-TZ7PJSFP,iPhone,144.87.27.99,0
TXN101180,DEV-ZSUV41AM,iPhone,217.132.135.143,0
TXN101181,DEV-TI2LSWBB,iPhone,123.193.58.1,0
TXN101182,DEV-0RTMG7C0,Tablet,24.235.239.143,0
TXN101183,DEV-A3KL0N4L,Android Phone,112.111.249.230,0
TXN101184,DEV-8257GE0Q,Desktop Browser,70.6.180.145,0
TXN101185,DEV-2E077U55,Android Phone,121.221.158.115,1
TXN101186,DEV-NYC7H81J,Desktop Browser,92.14.210.111,0
TXN101187,DEV-9M13OTES,iPhone,69.137.103.137,0
TXN101188,DEV-3X10Y14D,Desktop Browser,38.138.201.94,0
TXN101189,DEV-EQE12QEY,Desktop Browser,202.22.92.202,0
TXN101190,DEV-L3AF6KKF,Android Phone,158.25.110.82,0
TXN101191,DEV-EQE12QEY,Desktop Browser,202.22.92.202,0
TXN101192,DEV-B3ODF76I,Desktop Browser,44.48.167.236,0
TXN101193,DEV-HK0ONSAS,Desktop Browser,150.136.3.78,0
TXN101194,DEV-MJZ6N58Y,iPhone,166.179.17.116,0
TXN101195,DEV-QFDTN0PL,Android Phone,63.42.160.124,0
TXN101196,DEV-XU3K8JB7,Tablet,175.222.71.202,0
TXN101197,DEV-BHB7ZHEZ,Tablet,92.218.239.33,0
TXN101198,DEV-K7UJJ31W,Android Phone,47.229.115.155,0
TXN101199,DEV-HK0ONSAS,Desktop Browser,150.136.3.78,0
TXN101200,DEV-KHQNZJNN,Tablet,105.182.88.34,0
TXN101201,DEV-NKAR1H11,Tablet,222.152.203.195,0
TXN101202,DEV-RRBSZUJB,Desktop Browser,54.101.79.23,0
TXN101203,DEV-SKP30TX8,Desktop Browser,73.194.42.17,0
TXN101204,DEV-ABCE2EH3,Tablet,142.59.26.116,0
TXN101205,DEV-UEER90MW,Android Phone,202.214.164.82,0
TXN101206,DEV-WFMAX9FK,iPhone,5.216.211.152,0
TXN101207,DEV-NC19ARSO,Tablet,254.144.33.51,0
TXN101208,DEV-DLB3J56T,Android Phone,240.91.142.177,1
TXN101209,DEV-GDILK1QY,iPhone,147.173.40.83,0
TXN101210,DEV-PZGSVANR,iPhone,201.91.58.34,0
TXN101211,DEV-1JD3VURR,Android Phone,39.45.212.196,0
